station,valid, tmpc ,  relh ,  mslp ,  p01m ,  vsby
NYC,2013-01-14 16:51,11.10,48.34,M,0.00,10.00
NYC,2013-01-14 17:51,10.60,49.97,M,0.00,10.00
NYC,2013-01-14 18:51,10.00,47.68,M,0.00,10.00
NYC,2013-01-14 19:51,8.90,58.07,M,0.00,10.00
NYC,2013-01-14 20:51,8.30,47.54,M,0.00,10.00
NYC,2013-01-14 21:51,6.10,64.93,M,0.00,10.00
NYC,2013-01-14 22:51,3.90,85.55,M,1.78,6.00
NYC,2013-01-14 23:51,3.30,82.46,M,0.51,10.00
NYC,2013-01-15 00:51,2.80,85.43,M,0.25,9.00
NYC,2013-01-15 01:51,2.20,85.37,1025.10,1.02,7.00
NYC,2013-01-15 02:51,1.70,88.47,1024.70,1.02,6.00
NYC,2013-01-15 03:51,1.70,84.69,1024.20,0.00,10.00
NYC,2013-01-15 04:51,2.20,81.72,1024.60,0.00,10.00
NYC,2013-01-15 05:51,2.20,69.51,1024.90,0.00,10.00
NYC,2013-01-15 06:51,2.20,69.51,1025.70,0.00,10.00
NYC,2013-01-15 07:51,2.20,69.51,1026.20,0.00,10.00
NYC,2013-01-15 08:51,2.20,64.03,1027.30,0.00,10.00
NYC,2013-01-15 09:51,2.20,64.03,1027.10,0.00,10.00
NYC,2013-01-15 10:51,2.80,61.35,1027.30,0.00,10.00
NYC,2013-01-15 11:51,2.80,61.35,1026.80,0.00,10.00
NYC,2013-01-15 12:51,2.80,59.09,1025.30,0.00,10.00
NYC,2013-01-15 13:51,3.30,61.94,1024.80,0.00,10.00
NYC,2013-01-15 14:51,3.30,57.04,1025.00,0.00,10.00
NYC,2013-01-15 15:51,3.30,57.04,1025.10,0.00,10.00
NYC,2013-01-15 16:51,3.30,57.04,1025.40,0.00,10.00
NYC,2013-01-15 17:51,2.80,56.48,1024.70,0.00,10.00
NYC,2013-01-15 18:51,3.30,57.04,1025.40,0.00,10.00
NYC,2013-01-15 19:51,3.30,54.51,1024.80,0.00,10.00
NYC,2013-01-15 20:51,3.30,57.04,1024.80,0.00,10.00
NYC,2013-01-15 21:51,3.30,54.51,1023.90,0.00,10.00
NYC,2013-01-15 22:51,2.80,61.35,1023.70,0.25,9.00
NYC,2013-01-15 23:51,1.70,72.03,1023.30,0.51,9.00
NYC,2013-01-16 00:51,1.10,78.62,1022.80,1.02,6.00
NYC,2013-01-16 01:51,0.60,88.37,1021.90,1.52,6.00
NYC,2013-01-16 02:34,0.00,92.29,M,1.02,5.00
NYC,2013-01-16 02:51,0.00,92.29,1021.60,1.52,5.00
NYC,2013-01-16 03:21,0.00,95.73,M,1.27,4.00
NYC,2013-01-16 03:51,0.00,95.73,1019.70,2.54,3.00
NYC,2013-01-16 04:51,0.00,95.73,1019.80,4.06,4.00
NYC,2013-01-16 05:51,0.00,95.73,1018.60,2.79,5.00
NYC,2013-01-16 06:51,0.60,91.66,1017.70,1.78,4.00
NYC,2013-01-16 07:51,0.60,95.75,1017.30,0.76,3.00
NYC,2013-01-16 08:08,1.10,92.36,M,0.51,2.00
NYC,2013-01-16 08:34,1.10,92.36,M,0.76,5.00
NYC,2013-01-16 08:51,1.10,92.36,1016.00,0.76,5.00
NYC,2013-01-16 09:51,1.10,92.36,1014.90,0.00,3.00
NYC,2013-01-16 10:43,1.10,92.36,M,0.25,2.50
NYC,2013-01-16 10:51,1.10,92.36,1015.20,0.25,2.50
NYC,2013-01-16 11:27,0.60,91.66,M,0.25,2.50
NYC,2013-01-16 11:39,0.00,95.73,M,0.25,3.00
NYC,2013-01-16 11:51,0.00,95.73,1013.90,0.51,3.00
NYC,2013-01-16 12:51,0.60,95.75,1012.40,0.00,3.00
NYC,2013-01-16 13:36,1.10,92.36,M,0.00,2.50
NYC,2013-01-16 13:51,1.10,92.36,1010.80,0.00,3.00
NYC,2013-01-16 14:44,0.60,95.75,M,0.00,2.00
NYC,2013-01-16 14:51,0.60,95.75,1011.90,0.00,2.00
NYC,2013-01-16 15:14,1.10,92.36,M,0.00,3.00
NYC,2013-01-16 15:51,1.10,92.36,1012.50,0.00,6.00
NYC,2013-01-16 16:51,1.70,92.40,1012.80,0.00,6.00
NYC,2013-01-16 17:51,1.70,92.40,1012.70,0.00,4.00
NYC,2013-01-16 18:21,2.20,89.16,M,0.00,7.00
NYC,2013-01-16 18:51,2.20,89.16,1012.10,0.00,9.00
NYC,2013-01-16 19:36,2.20,89.16,M,0.00,8.00
NYC,2013-01-16 19:51,2.20,89.16,1012.60,0.00,8.00
NYC,2013-01-16 20:51,2.20,89.16,1013.30,0.00,8.00
NYC,2013-01-16 21:24,2.20,89.16,M,0.00,8.00
NYC,2013-01-16 21:51,2.20,89.16,1012.80,0.00,8.00
NYC,2013-01-16 22:51,2.80,85.43,1012.90,0.00,9.00
NYC,2013-01-16 23:51,2.80,81.80,1012.90,0.00,9.00
NYC,2013-01-17 00:51,3.30,78.96,1013.00,0.00,10.00
NYC,2013-01-17 01:51,3.30,75.58,1013.10,0.00,10.00
NYC,2013-01-17 02:51,3.90,69.86,1013.50,0.00,10.00
NYC,2013-01-17 03:51,3.90,69.86,1013.20,0.00,10.00
NYC,2013-01-17 04:51,3.90,66.85,1012.90,0.00,10.00
NYC,2013-01-17 05:51,3.90,64.43,1014.10,0.00,10.00
NYC,2013-01-17 06:51,3.90,61.63,1015.10,0.00,10.00
NYC,2013-01-17 07:51,3.30,61.94,1016.20,0.00,10.00
NYC,2013-01-17 08:51,3.90,59.37,1017.60,0.00,10.00
NYC,2013-01-17 09:51,4.40,57.33,1017.80,0.00,10.00
NYC,2013-01-17 10:51,4.40,57.33,1017.90,0.00,10.00
NYC,2013-01-17 11:51,5.00,54.97,1017.50,0.00,10.00
NYC,2013-01-17 12:51,5.60,50.42,1017.30,0.00,10.00
NYC,2013-01-17 13:51,6.10,48.70,1017.50,0.00,10.00
NYC,2013-01-17 14:51,5.60,50.42,1017.10,0.00,10.00
NYC,2013-01-17 15:51,5.60,48.56,1017.50,0.00,10.00
NYC,2013-01-17 16:51,5.00,50.63,1018.10,0.00,10.00
NYC,2013-01-17 17:51,4.40,52.79,1018.00,0.00,10.00
NYC,2013-01-17 18:51,4.40,52.79,1018.80,0.00,10.00
NYC,2013-01-17 19:51,4.40,52.79,1018.50,0.00,10.00
NYC,2013-01-17 20:51,3.90,54.68,1017.60,0.00,10.00
NYC,2013-01-17 21:51,2.80,59.09,1017.70,0.00,10.00
NYC,2013-01-17 22:51,2.20,61.67,1016.30,0.00,10.00
NYC,2013-01-17 23:51,2.20,56.32,1017.00,0.00,10.00
NYC,2013-01-18 00:51,1.10,58.66,1016.30,0.00,10.00
NYC,2013-01-18 01:51,0.00,60.66,1018.40,0.00,10.00
NYC,2013-01-18 02:51,-0.60,53.44,1018.90,0.00,10.00
NYC,2013-01-18 03:51,-1.70,57.92,1019.00,0.00,9.00
NYC,2013-01-18 04:51,-1.70,50.66,1020.30,0.00,10.00
NYC,2013-01-18 05:51,-2.20,55.12,1022.10,0.00,10.00
NYC,2013-01-18 06:51,-2.80,54.95,1024.10,0.00,10.00
NYC,2013-01-18 07:51,-3.90,54.65,1026.00,0.00,10.00
NYC,2013-01-18 08:51,-3.90,52.50,1027.60,0.00,10.00
NYC,2013-01-18 09:51,-3.30,50.20,1029.80,0.00,10.00
NYC,2013-01-18 10:51,-2.80,42.14,1030.10,0.00,10.00
NYC,2013-01-18 11:51,-2.80,38.50,1029.90,0.00,10.00
NYC,2013-01-18 12:51,-1.70,33.78,1029.80,0.00,10.00
NYC,2013-01-18 13:51,-2.20,33.62,1030.40,0.00,10.00
NYC,2013-01-18 14:51,-1.70,29.56,1030.30,0.00,10.00
NYC,2013-01-18 15:51,-2.20,30.67,1030.40,0.00,10.00
NYC,2013-01-18 16:51,-2.20,31.98,1030.80,0.00,10.00
NYC,2013-01-18 17:51,-2.20,33.62,1031.90,0.00,10.00
NYC,2013-01-18 18:51,-2.20,35.05,1032.00,0.00,10.00
NYC,2013-01-18 19:51,-2.20,36.83,1031.80,0.00,10.00
NYC,2013-01-18 20:51,-1.70,38.85,1031.20,0.00,10.00
NYC,2013-01-18 21:51,-1.70,40.79,1031.30,0.00,10.00
NYC,2013-01-18 22:51,-1.70,44.58,1030.30,0.00,10.00
NYC,2013-01-18 23:51,-1.10,42.66,1029.40,0.00,10.00
NYC,2013-01-19 00:51,-1.10,46.59,1029.00,0.00,10.00
NYC,2013-01-19 01:51,-1.10,44.41,1028.90,0.00,10.00
NYC,2013-01-19 02:51,-0.60,44.92,1027.90,0.00,10.00
NYC,2013-01-19 03:51,0.00,43.00,1026.80,0.00,10.00
NYC,2013-01-19 04:51,0.00,53.60,1026.50,0.00,10.00
NYC,2013-01-19 05:51,0.00,58.37,1026.10,0.00,10.00
NYC,2013-01-19 06:51,0.00,63.51,1025.70,0.00,10.00
NYC,2013-01-19 07:51,0.60,63.17,1025.40,0.00,10.00
NYC,2013-01-19 08:51,1.10,63.77,1025.30,0.00,10.00
NYC,2013-01-19 09:51,2.80,59.09,1024.80,0.00,10.00
NYC,2013-01-19 10:51,4.40,54.81,1023.70,0.00,10.00
NYC,2013-01-19 11:51,6.70,46.73,1021.60,0.00,10.00
NYC,2013-01-19 12:51,8.30,41.89,1020.20,0.00,10.00
NYC,2013-01-19 13:51,8.90,40.22,1019.20,0.00,10.00
NYC,2013-01-19 14:51,10.00,34.39,1018.30,0.00,10.00
NYC,2013-01-19 15:51,10.60,33.04,1017.70,0.00,10.00
NYC,2013-01-19 16:51,10.00,35.98,1017.40,0.00,10.00
NYC,2013-01-19 17:51,9.40,38.89,1017.20,0.00,10.00
NYC,2013-01-19 18:51,8.90,40.22,1017.00,0.00,10.00
NYC,2013-01-19 19:51,8.30,43.81,1016.50,0.00,10.00
NYC,2013-01-19 20:51,7.80,45.33,1015.80,0.00,10.00
NYC,2013-01-19 21:51,7.20,45.15,1015.10,0.00,10.00
NYC,2013-01-19 22:51,6.70,48.87,1014.20,0.00,10.00
NYC,2013-01-19 23:51,6.70,50.73,1013.20,0.00,10.00
NYC,2013-01-20 00:51,5.60,54.73,1011.80,0.00,10.00
NYC,2013-01-20 01:51,5.60,54.73,1010.80,0.00,10.00
NYC,2013-01-20 02:51,5.60,57.22,1010.70,0.00,10.00
NYC,2013-01-20 03:51,4.40,62.21,1009.90,0.00,10.00
NYC,2013-01-20 04:51,5.00,59.65,1008.50,0.00,10.00
NYC,2013-01-20 05:51,5.00,57.06,1007.80,0.00,10.00
NYC,2013-01-20 06:51,5.00,57.06,1007.20,0.00,10.00
NYC,2013-01-20 07:51,5.60,54.73,1006.90,0.00,10.00
NYC,2013-01-20 08:51,6.10,52.87,1007.30,0.00,10.00
NYC,2013-01-20 09:51,8.30,45.48,1007.40,0.00,10.00
NYC,2013-01-20 10:51,10.00,40.55,1006.70,0.00,10.00
NYC,2013-01-20 11:51,11.10,36.31,1005.80,0.00,10.00
NYC,2013-01-20 12:51,11.70,32.13,1005.40,0.00,10.00
NYC,2013-01-20 13:51,10.60,30.39,1005.70,0.00,10.00
NYC,2013-01-20 14:51,10.60,23.54,1006.70,0.00,10.00
NYC,2013-01-20 15:51,10.00,18.69,1008.10,0.00,10.00
NYC,2013-01-20 16:51,8.30,21.99,1009.50,0.00,10.00
NYC,2013-01-20 17:51,7.20,23.70,1011.00,0.00,10.00
NYC,2013-01-20 18:51,5.00,35.85,1012.60,0.00,10.00
NYC,2013-01-20 19:51,2.80,36.60,1014.00,0.00,10.00
NYC,2013-01-20 20:51,1.70,38.04,1015.10,0.00,10.00
NYC,2013-01-20 21:51,0.60,39.25,1015.70,0.00,10.00
NYC,2013-01-20 22:51,-0.60,41.13,1016.30,0.00,10.00
NYC,2013-01-20 23:51,-1.10,39.03,1017.10,0.00,10.00
NYC,2013-01-21 00:51,-1.70,40.79,1017.10,0.00,10.00
NYC,2013-01-21 01:51,-2.20,40.31,1018.00,0.00,10.00
NYC,2013-01-21 02:51,-2.20,36.83,1018.30,0.00,10.00
NYC,2013-01-21 03:51,-2.80,40.45,1018.20,0.00,10.00
NYC,2013-01-21 04:51,-2.80,42.14,1018.20,0.00,10.00
NYC,2013-01-21 05:51,-2.80,42.14,1018.40,0.00,10.00
NYC,2013-01-21 06:51,-2.80,44.25,1018.50,0.00,10.00
NYC,2013-01-21 07:51,-3.30,43.74,1018.50,0.00,10.00
NYC,2013-01-21 08:51,-2.80,44.25,1018.70,0.00,10.00
NYC,2013-01-21 09:51,-2.20,42.32,1018.80,0.00,10.00
NYC,2013-01-21 10:51,-1.10,39.03,1017.80,0.00,10.00
NYC,2013-01-21 11:51,-1.10,40.65,1016.30,0.00,10.00
NYC,2013-01-21 12:51,0.00,39.38,1014.90,0.00,10.00
NYC,2013-01-21 13:51,-0.60,41.13,1014.40,0.00,10.00
NYC,2013-01-21 14:51,-0.60,41.13,1013.80,0.00,10.00
NYC,2013-01-21 15:51,-1.10,44.41,1012.50,0.00,10.00
NYC,2013-01-21 16:51,-1.10,48.48,1012.00,0.00,10.00
NYC,2013-01-21 17:51,-0.60,49.01,1012.10,0.00,10.00
NYC,2013-01-21 18:51,-0.60,49.01,1011.50,0.00,10.00
NYC,2013-01-21 19:51,-1.10,48.48,1011.60,0.00,10.00
NYC,2013-01-21 20:51,-1.70,57.92,1011.20,0.00,10.00
NYC,2013-01-21 21:51,-1.70,57.92,1010.60,0.00,10.00
NYC,2013-01-21 22:51,-1.70,57.92,1010.40,0.00,10.00
NYC,2013-01-21 23:51,-2.20,60.10,1010.10,0.00,10.00
NYC,2013-01-22 00:51,-3.30,52.25,1010.00,0.00,10.00
NYC,2013-01-22 01:51,-3.90,43.91,1010.60,0.00,10.00
NYC,2013-01-22 02:51,-4.40,41.30,1011.20,0.00,10.00
NYC,2013-01-22 03:51,-5.00,43.21,1011.50,0.00,10.00
NYC,2013-01-22 04:51,-5.60,45.22,1012.40,0.00,10.00
NYC,2013-01-22 05:51,-6.10,56.73,1013.70,0.00,10.00
NYC,2013-01-22 06:51,-6.70,54.30,1014.80,0.00,10.00
NYC,2013-01-22 07:51,-7.20,49.03,1015.50,0.00,10.00
NYC,2013-01-22 08:51,-7.20,51.11,1016.40,0.00,10.00
NYC,2013-01-22 09:51,-7.20,58.78,1017.00,0.00,7.00
NYC,2013-01-22 10:51,-7.20,37.11,1017.00,0.00,10.00
NYC,2013-01-22 11:51,-6.10,32.39,1016.40,0.00,10.00
NYC,2013-01-22 12:51,-6.10,30.76,1016.00,0.00,10.00
NYC,2013-01-22 13:51,-6.10,26.75,1016.00,0.00,10.00
NYC,2013-01-22 14:51,-6.70,32.20,1016.30,0.00,10.00
NYC,2013-01-22 15:51,-7.20,33.47,1017.30,0.00,10.00
NYC,2013-01-22 16:51,-7.80,36.92,1018.60,0.00,10.00
NYC,2013-01-22 17:51,-7.80,40.57,1019.90,0.00,10.00
NYC,2013-01-22 18:51,-8.30,44.38,1020.50,0.00,10.00
NYC,2013-01-22 19:51,-8.90,51.03,1021.10,0.00,10.00
NYC,2013-01-22 20:51,-8.90,48.52,1021.60,0.00,10.00
NYC,2013-01-22 21:51,-9.40,38.03,1022.20,0.00,10.00
NYC,2013-01-22 22:51,-10.00,37.83,1022.60,0.00,10.00
NYC,2013-01-22 23:51,-10.60,37.97,1022.40,0.00,10.00
NYC,2013-01-23 00:51,-10.60,37.97,1022.10,0.00,10.00
NYC,2013-01-23 01:51,-10.60,39.67,1022.70,0.00,10.00
NYC,2013-01-23 02:51,-11.10,41.28,1023.10,0.00,10.00
NYC,2013-01-23 03:51,-11.10,43.50,1022.90,0.00,10.00
NYC,2013-01-23 04:51,-11.70,45.63,1022.90,0.00,10.00
NYC,2013-01-23 05:51,-11.70,47.66,1023.00,0.00,10.00
NYC,2013-01-23 06:51,-11.70,47.66,1023.40,0.00,10.00
NYC,2013-01-23 07:51,-11.70,50.19,1023.60,0.00,10.00
NYC,2013-01-23 08:51,-11.10,50.37,1024.00,0.00,10.00
NYC,2013-01-23 09:51,-10.60,45.98,1024.30,0.00,10.00
NYC,2013-01-23 10:51,-9.40,39.71,1024.10,0.00,10.00
NYC,2013-01-23 11:51,-8.90,36.56,1022.70,0.00,10.00
NYC,2013-01-23 12:51,-8.90,34.70,1021.80,0.00,10.00
NYC,2013-01-23 13:51,-7.80,33.57,1021.30,0.00,10.00
NYC,2013-01-23 14:51,-7.20,32.05,1021.20,0.00,10.00
NYC,2013-01-23 15:51,-7.20,30.41,1021.40,0.00,10.00
NYC,2013-01-23 16:51,-7.80,33.57,1021.60,0.00,10.00
NYC,2013-01-23 17:51,-8.30,36.44,1022.10,0.00,10.00
NYC,2013-01-23 18:51,-8.90,38.19,1022.50,0.00,10.00
NYC,2013-01-23 19:51,-8.90,42.34,1022.60,0.00,10.00
NYC,2013-01-23 20:51,-9.40,45.96,1022.30,0.00,10.00
NYC,2013-01-23 21:51,-9.40,48.37,1022.50,0.00,10.00
NYC,2013-01-23 22:51,-9.40,50.46,1022.60,0.00,10.00
NYC,2013-01-23 23:51,-9.40,45.96,1022.00,0.00,10.00
NYC,2013-01-24 00:51,-9.40,44.04,1021.30,0.00,10.00
NYC,2013-01-24 01:51,-9.40,50.46,1020.80,0.00,10.00
NYC,2013-01-24 02:51,-10.00,55.64,1020.30,0.00,10.00
NYC,2013-01-24 03:51,-10.00,55.64,1020.30,0.00,10.00
NYC,2013-01-24 04:51,-10.00,55.64,1020.40,0.00,10.00
NYC,2013-01-24 05:51,-10.00,55.64,1021.00,0.00,10.00
NYC,2013-01-24 06:51,-10.60,58.34,1021.80,0.00,10.00
NYC,2013-01-24 07:51,-11.10,60.71,1022.40,0.00,10.00
NYC,2013-01-24 08:51,-10.00,58.02,1022.90,0.00,10.00
NYC,2013-01-24 09:51,-9.40,48.37,1023.40,0.00,10.00
NYC,2013-01-24 10:51,-7.20,40.76,1023.80,0.00,10.00
NYC,2013-01-24 11:51,-6.70,29.26,1023.30,0.00,10.00
NYC,2013-01-24 12:51,-6.10,29.45,1023.30,0.00,10.00
NYC,2013-01-24 13:51,-5.60,29.61,1023.50,0.00,10.00
NYC,2013-01-24 14:51,-5.60,31.18,1024.40,0.00,10.00
NYC,2013-01-24 15:51,-5.60,31.18,1025.10,0.00,10.00
NYC,2013-01-24 16:51,-6.10,32.39,1026.00,0.00,10.00
NYC,2013-01-24 17:51,-6.70,35.71,1027.20,0.00,10.00
NYC,2013-01-24 18:51,-7.20,35.25,1028.00,0.00,10.00
NYC,2013-01-24 19:51,-7.80,36.92,1028.50,0.00,10.00
NYC,2013-01-24 20:51,-8.30,40.41,1028.30,0.00,10.00
NYC,2013-01-24 21:51,-8.30,44.38,1028.50,0.00,10.00
NYC,2013-01-24 22:51,-8.90,44.19,1028.80,0.00,10.00
NYC,2013-01-24 23:51,-9.40,45.96,1028.70,0.00,10.00
NYC,2013-01-25 00:51,-9.40,44.04,1028.90,0.00,10.00
NYC,2013-01-25 01:51,-10.00,48.18,1029.90,0.00,10.00
NYC,2013-01-25 02:51,-10.60,53.17,1029.50,0.00,10.00
NYC,2013-01-25 03:51,-10.60,55.47,1029.50,0.00,10.00
NYC,2013-01-25 04:51,-10.60,55.47,1029.60,0.00,10.00
NYC,2013-01-25 05:51,-10.60,55.47,1029.40,0.00,10.00
NYC,2013-01-25 06:51,-10.60,58.34,1029.80,0.00,10.00
NYC,2013-01-25 07:51,-10.00,55.64,1028.90,0.00,10.00
NYC,2013-01-25 08:51,-9.40,53.07,1029.00,0.00,10.00
NYC,2013-01-25 09:51,-8.90,53.22,1029.70,0.00,10.00
NYC,2013-01-25 10:51,-7.80,48.85,1028.90,0.00,10.00
NYC,2013-01-25 11:51,-7.20,46.64,1026.80,0.00,10.00
NYC,2013-01-25 12:51,-6.70,44.88,1025.70,0.00,10.00
NYC,2013-01-25 13:51,-5.60,41.26,1024.10,0.00,10.00
NYC,2013-01-25 14:51,-5.00,39.43,1023.30,0.00,10.00
NYC,2013-01-25 15:51,-5.00,43.21,1022.50,0.00,10.00
NYC,2013-01-25 16:51,-5.00,43.21,1022.20,0.00,10.00
NYC,2013-01-25 17:04,-5.60,54.61,M,0.00,2.00
NYC,2013-01-25 17:11,-6.10,62.00,M,0.00,1.00
NYC,2013-01-25 17:51,-6.70,81.09,1021.00,0.25,1.00
NYC,2013-01-25 17:56,-6.70,81.09,M,0.00,0.75
NYC,2013-01-25 18:35,-6.70,88.37,M,0.76,1.25
NYC,2013-01-25 18:48,-7.00,85.63,M,0.76,2.00
NYC,2013-01-25 18:51,-6.70,81.09,1020.10,0.76,2.00
NYC,2013-01-25 19:04,-6.10,80.55,M,0.00,2.00
NYC,2013-01-25 19:12,-6.70,84.33,M,0.25,1.25
NYC,2013-01-25 19:51,-6.70,81.09,1019.70,0.25,1.25
NYC,2013-01-25 19:59,-6.70,81.09,M,0.25,0.75
NYC,2013-01-25 20:15,-6.70,84.33,M,0.25,1.00
NYC,2013-01-25 20:41,-6.70,81.09,M,0.51,2.50
NYC,2013-01-25 20:46,-7.00,85.63,M,0.51,2.50
NYC,2013-01-25 20:51,-6.70,81.09,1019.40,0.51,2.50
NYC,2013-01-25 21:10,-7.20,80.38,M,0.00,3.00
NYC,2013-01-25 21:51,-7.20,76.66,1018.50,0.00,10.00
NYC,2013-01-25 22:12,-7.80,77.17,M,0.00,10.00
NYC,2013-01-25 22:51,-7.20,73.67,1018.00,0.00,10.00
NYC,2013-01-25 23:51,-7.80,77.17,1018.10,0.00,10.00
NYC,2013-01-26 00:51,-7.80,77.17,1018.10,0.00,10.00
NYC,2013-01-26 01:51,-8.30,76.47,1018.00,0.00,10.00
NYC,2013-01-26 02:51,-8.90,76.98,1017.60,0.00,10.00
NYC,2013-01-26 03:51,-8.90,76.98,1017.10,0.00,10.00
NYC,2013-01-26 04:51,-8.90,73.34,1017.60,0.00,10.00
NYC,2013-01-26 05:51,-8.90,70.43,1018.70,0.00,10.00
NYC,2013-01-26 06:51,-9.40,69.75,1019.20,0.00,10.00
NYC,2013-01-26 07:51,-8.90,67.07,1020.10,0.00,10.00
NYC,2013-01-26 08:51,-8.30,67.21,1020.70,0.00,10.00
NYC,2013-01-26 09:51,-7.80,61.57,1021.00,0.00,10.00
NYC,2013-01-26 10:51,-6.70,59.40,1021.30,0.00,10.00
NYC,2013-01-26 11:51,-5.60,54.61,1021.20,0.00,10.00
NYC,2013-01-26 12:51,-3.30,45.93,1020.10,0.00,10.00
NYC,2013-01-26 13:51,-3.90,43.91,1020.40,0.00,10.00
NYC,2013-01-26 14:51,-3.30,39.96,1020.50,0.00,10.00
NYC,2013-01-26 15:51,-3.30,39.96,1021.00,0.00,10.00
NYC,2013-01-26 16:51,-3.30,39.96,1021.70,0.00,10.00
NYC,2013-01-26 17:51,-3.90,39.78,1023.10,0.00,10.00
NYC,2013-01-26 18:51,-5.00,45.41,1024.30,0.00,10.00
NYC,2013-01-26 19:51,-5.00,45.41,1025.20,0.00,10.00
NYC,2013-01-26 20:51,-6.10,46.98,1026.30,0.00,10.00
NYC,2013-01-26 21:51,-6.10,49.37,1027.20,0.00,10.00
NYC,2013-01-26 22:51,-6.70,51.68,1028.20,0.00,10.00
NYC,2013-01-26 23:51,-6.70,54.30,1028.40,0.00,10.00
NYC,2013-01-27 00:51,-6.70,54.30,1028.50,0.00,10.00
NYC,2013-01-27 01:51,-6.70,56.56,1029.40,0.00,10.00
NYC,2013-01-27 02:51,-6.70,56.56,1029.30,0.00,10.00
NYC,2013-01-27 03:51,-7.20,61.72,1029.90,0.00,10.00
NYC,2013-01-27 04:51,-7.20,64.28,1029.90,0.00,10.00
NYC,2013-01-27 05:51,-7.20,67.46,1030.50,0.00,10.00
NYC,2013-01-27 06:51,-6.70,64.92,1030.80,0.00,10.00
NYC,2013-01-27 07:51,-6.70,61.85,1031.40,0.00,10.00
NYC,2013-01-27 08:51,-5.60,59.69,1032.10,0.00,10.00
NYC,2013-01-27 09:51,-4.40,51.93,1032.80,0.00,10.00
NYC,2013-01-27 10:51,-2.80,44.25,1033.30,0.00,10.00
NYC,2013-01-27 11:51,-2.20,40.31,1032.40,0.00,10.00
NYC,2013-01-27 12:51,-0.60,34.40,1031.60,0.00,10.00
NYC,2013-01-27 13:51,0.00,32.93,1031.20,0.00,10.00
NYC,2013-01-27 14:51,0.60,34.50,1031.20,0.00,10.00
NYC,2013-01-27 15:51,0.60,34.50,1031.30,0.00,10.00
NYC,2013-01-27 16:51,0.60,34.50,1032.10,0.00,10.00
NYC,2013-01-27 17:51,0.00,37.52,1032.30,0.00,10.00
NYC,2013-01-27 18:51,0.00,39.38,1032.70,0.00,10.00
NYC,2013-01-27 19:51,0.00,37.52,1032.40,0.00,10.00
NYC,2013-01-27 20:51,-0.60,41.13,1032.30,0.00,10.00
NYC,2013-01-27 21:51,-0.60,39.19,1032.60,0.00,10.00
NYC,2013-01-27 22:51,-1.70,42.48,1032.10,0.00,10.00
NYC,2013-01-27 23:51,-1.70,42.48,1032.10,0.00,10.00
NYC,2013-01-28 00:51,-1.70,44.58,1032.20,0.00,10.00
NYC,2013-01-28 01:51,-1.10,42.66,1031.90,0.00,10.00
NYC,2013-01-28 02:51,-1.10,42.66,1030.90,0.00,10.00
NYC,2013-01-28 03:51,-0.60,46.74,1030.70,0.00,10.00
NYC,2013-01-28 04:51,-0.60,46.74,1030.10,0.00,10.00
NYC,2013-01-28 05:51,0.00,43.00,1029.60,0.00,10.00
NYC,2013-01-28 06:51,-0.60,51.38,1029.70,0.00,10.00
NYC,2013-01-28 07:51,0.00,53.60,1029.30,0.00,9.00
NYC,2013-01-28 08:51,0.60,55.89,1029.10,0.00,8.00
NYC,2013-01-28 09:23,-0.60,72.12,M,0.00,0.75
NYC,2013-01-28 09:51,-0.60,81.95,1028.50,0.25,0.50
NYC,2013-01-28 10:51,0.00,85.12,1027.10,0.25,2.00
NYC,2013-01-28 11:51,0.60,81.50,1025.70,0.00,4.00
NYC,2013-01-28 12:24,0.00,88.32,M,0.25,2.50
NYC,2013-01-28 12:51,0.60,84.56,1023.30,0.76,2.50
NYC,2013-01-28 12:59,0.60,84.56,M,0.00,3.00
NYC,2013-01-28 13:51,0.60,84.56,1021.70,0.00,3.00
NYC,2013-01-28 14:09,0.60,84.56,M,0.25,2.50
NYC,2013-01-28 14:51,0.60,91.66,1020.10,0.51,1.75
NYC,2013-01-28 15:40,1.10,85.24,M,1.52,2.00
NYC,2013-01-28 15:51,1.10,85.24,1019.30,1.78,3.00
NYC,2013-01-28 16:05,1.10,85.24,M,0.51,2.50
NYC,2013-01-28 16:47,1.00,86.49,M,1.27,4.00
NYC,2013-01-28 16:51,0.60,91.66,1018.50,1.27,4.00
NYC,2013-01-28 17:51,1.10,88.42,1018.00,0.00,5.00
NYC,2013-01-28 18:51,1.10,92.36,1018.00,0.25,4.00
NYC,2013-01-28 19:25,1.10,92.36,M,0.25,4.00
NYC,2013-01-28 19:51,1.10,92.36,1017.40,0.51,5.00
NYC,2013-01-28 20:11,1.10,92.36,M,0.00,4.00
NYC,2013-01-28 20:51,1.10,92.36,1017.10,0.00,5.00
NYC,2013-01-28 21:51,1.70,88.47,1016.30,0.00,5.00
NYC,2013-01-28 22:38,1.70,88.47,M,0.00,5.00
NYC,2013-01-28 22:51,1.70,88.47,1016.20,0.00,5.00
NYC,2013-01-28 23:29,1.70,92.40,M,0.00,4.00
NYC,2013-01-28 23:43,1.70,88.47,M,0.00,5.00
NYC,2013-01-28 23:51,2.20,85.37,1016.10,0.00,5.00
NYC,2013-01-29 00:51,2.20,89.16,1015.80,0.00,5.00
NYC,2013-01-29 00:58,2.20,89.16,M,0.00,4.00
NYC,2013-01-29 01:51,2.80,85.43,1016.10,0.00,4.00
NYC,2013-01-29 02:51,3.90,85.55,1016.10,0.00,5.00
